2020-06-06 09:33:36,"b""#blacklivesmatter #elephantkerala \n#YoutubeVsTikTok \n#Reddotchallenge\n\nAnnoyed with these hashtags and everyone's c\xe2\x80\xa6 https://t.co/FovCF9upTK"""
2020-06-06 09:28:24,b'My first roasting video is out watch it hope you like it \n\nhttps://t.co/BIKapVx4dd\n\n#carryminati #YoutubeVsTikTok\xe2\x80\xa6 https://t.co/emJF5vVBIP'
2020-06-06 09:22:01,b'Congratulations bro...\nMera bhi koi saath dedo plse\nLink:https://t.co/p4YlnuXC2A\nSubscribe krdo\n#carryminati\xe2\x80\xa6 https://t.co/JjubXqWXAx'
2020-06-06 09:19:25,b'Congratulations @CarryMinati To create History and Now No.1 YouTuber in India...\n#yalgaarho \n#YoutubeVsTikTok\xe2\x80\xa6 https://t.co/TTxIpFq3Jt'
2020-06-06 09:11:53,"b'RT @modaGin: Co-founder sahab\xf0\x9f\x98\x86\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nTo purchase contemporary cool fashion wear, please visit our shop - https://t.co/IrDHhAHYIA\n\n#modaGinshop\xe2\x80\xa6'"
2020-06-06 09:08:11,"b'Co-founder sahab\xf0\x9f\x98\x86\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nTo purchase contemporary cool fashion wear, please visit our shop - https://t.co/IrDHhAHYIA\xe2\x80\xa6 https://t.co/Ppoccx6Rhu'"
2020-06-06 09:02:09,b'How to Make Photo To Sketch https://t.co/UfLwq94oOC via @YouTube #youtube #YoutubeVsTikTok #sketch #sketchbook'
2020-06-06 08:58:18,b'#jaimahakal \nour #youtube channel cross #4k subscriber\nthanks to give me your love #supprot and time\ni am humbbly t\xe2\x80\xa6 https://t.co/Ofdo5KZUq5'
2020-06-06 08:54:46,b'RT @SharmaAsh9: @CarryMinati Yalgaar Trending on YouTube India .\n#Yalgaar #carryminati #YoutubeVsTikTok https://t.co/MkZa8VWmc3'
2020-06-06 08:54:14,b'https://t.co/5yztsvb7wG\nmy cat is dead ?? \n#WATCH \n#NewYork #Instagram #instagood \n#Algeria #India #Australia\xe2\x80\xa6 https://t.co/Z7cZPjx8V3'
2020-06-06 08:47:07,b'#carryminati is rocking with #Yalgaar\nMust watch it #YoutubeVsTikTok The End #TikTok and #TikTokers ki bach gayi ba\xe2\x80\xa6 https://t.co/6Lezs6O7UC'
2020-06-06 08:41:10,b'#Yalgaar Out Now...@CarryMinati @YouTubeIndia #Channel. Go Now Whatch. #carryminati ka #carrykajawaab. I Love it Th\xe2\x80\xa6 https://t.co/lRpLZPZ5fY'
2020-06-06 08:40:46,b'Congratulations @CarryMinati for becoming no.1 individual Indian youtuber.....\n#zindagi #carryminati #Yalgaar #YoutubeIndia #YoutubeVsTikTok'
2020-06-06 08:40:40,b'RT @SharmaAsh9: @CarryMinati Yalgaar Trending on YouTube India .\n#Yalgaar #carryminati #YoutubeVsTikTok https://t.co/MkZa8VWmc3'
2020-06-06 08:40:21,b'Congrats #carryminati 20.5M Subscriber on youtube \nBhai ne to #AmitBhadana 20.4M Subscriber ko bhi piche chod diya\xe2\x80\xa6 https://t.co/2bbfwXl4OC'
2020-06-06 08:33:21,b'https://t.co/J1GbRuRUbJ\nNew Video Yalgaar  Out Now \xf0\x9f\xa4\x99\nLike Comment and share Also subscribe Carry Minati on YouTube.\xe2\x80\xa6 https://t.co/ZYzcMmCvr7'
2020-06-06 08:27:32,b'@CarryMinati @kunalkamra88 #carryminati #yalgaarcarryminati #Yalgaar #YAALGAR #Yalgarho #YoutubeVsTikTok #youtube\xe2\x80\xa6 https://t.co/CDycCx8TLh'
2020-06-06 08:18:33,b'#carryminati New Song On #YouTube Channel. Awesome Song And Nice Lyrics.\nCarryMinati Record Breaking All #YouTubers\xe2\x80\xa6 https://t.co/50gfQDbOcs'
2020-06-06 08:16:13,b'@CarryMinati Yalgaar Trending on YouTube India .\n#Yalgaar #carryminati #YoutubeVsTikTok https://t.co/MkZa8VWmc3'
2020-06-06 08:14:57,b'#carryminati\n@CarryMinati bro drowning the Hipocracy of some shits prevailing in our society call themselves libran\xe2\x80\xa6 https://t.co/G6FYS1nbMn'
2020-06-06 08:04:44,b'@CarryMinati #Yalgaar is a lit content. As rightly said by @chrisinsilico giants are going to behave like a nation\xe2\x80\xa6 https://t.co/xPzodDPoc6'
2020-06-06 08:02:47,b'VIDEO LINK: https://t.co/L3360ZOLmx\n\xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98I loved it. Pakistani reaction on #Yalgaar - #carryminati  x  Wily Frenzy. C\xe2\x80\xa6 https://t.co/Fv0tFpHLx0'
2020-06-06 08:01:44,b'YALGAAR - CARRYMINATI X Wily Frenzy Reaction | Mshr Sagafied Reacts\nWatch : https://t.co/hxq5KMOXQ1\n\n#MshrSagafied\xe2\x80\xa6 https://t.co/FsqqsBz9oy'
2020-06-06 08:00:39,b'YALGAAR - CARRYMINATI X Wily Frenzy Reaction | Mshr Sagafied Reacts\nWatch : https://t.co/hxq5KMOXQ1\n\n#MshrSagafied\xe2\x80\xa6 https://t.co/ptfISkSbw9'
2020-06-06 08:00:00,b'Phenomenal Nature. I hope you will enjoy it.\n#nature #animals #VideoViral #viral #viralvideo #flower #entertainment\xe2\x80\xa6 https://t.co/aDZElhth3F'
2020-06-06 07:57:52,b'New Video Out ! Watch Now.\n\nLink - https://t.co/wNA15R3SPw\n\n#carryminati #carrykajawaab #India #indiansAgainstTikTok #YoutubeVsTikTok'
2020-06-06 07:57:20,b'@CarryMinati Osm dis track record breaking #carryminati #carrykajawaab #carryminatiroast #carryminatiroast\xe2\x80\xa6 https://t.co/xk7NNPcBLd'
2020-06-06 07:46:27,"b'https://t.co/LDPqqMlyVO\n\nNew video up - ""Good content VS bad content""\n\n*LIKE COMMENT SHARE SUBSCRIBE* \xf0\x9f\x98\x84\xf0\x9f\x98\x84\n\n#NewVIDEO\xe2\x80\xa6 https://t.co/Oi6G6vDZEe'"
2020-06-06 07:44:33,b'RT @zuhaibzaroon: Just in 14 hours #19 #million views  #carryminati #carryminatitiktokroast #tiktokers #YoutubeVsTikTok https://t.co/eG09Th\xe2\x80\xa6'
2020-06-06 07:42:26,b'Just in 14 hours #19 #million views  #carryminati #carryminatitiktokroast #tiktokers #YoutubeVsTikTok https://t.co/eG09ThgkQU'
2020-06-06 07:40:18,"b""It's Out!! \nM146 + 6X \n#YoutubeVsTikTok\n#YoutubeIndia #PUBG #PUBGMOBILE\nhttps://t.co/HJEC9PQldY"""
2020-06-06 07:32:21,"b""To the morons who reported and asked for Carryminati's tiktok roast video to be taken down. Thanks to your dumbasse\xe2\x80\xa6 https://t.co/0pmgiLwE7Q"""
2020-06-06 07:26:14,b'RT @BangareSrujal: YALGAAR Lyrics - CARRYMINATI &amp; Wily Frenzy\n#carrykajawaab #carryminati #yalgar #carryminatimemes #ajaynagar #wilyfrenzy\xe2\x80\xa6'
2020-06-06 07:26:03,b'RT @BangareSrujal: YALGAAR Lyrics - CARRYMINATI &amp; Wily Frenzy\n#carrykajawaab #carryminati #yalgar #carryminatimemes #ajaynagar #wilyfrenzy\xe2\x80\xa6'
2020-06-06 07:18:59,b'YALGAAR Lyrics - CARRYMINATI &amp; Wily Frenzy\n#carrykajawaab #carryminati #yalgar #carryminatimemes #ajaynagar\xe2\x80\xa6 https://t.co/Hmg5AGGWZj'
2020-06-06 06:56:02,b'#quarantinetimepass #WorldEnvironmentDay #ElephantDeath #RepublicTV #TikTok #UPSC #YoutubeVsTikTok\xe2\x80\xa6 https://t.co/x1zFkj8ej2'
2020-06-06 06:36:18,"b'While everyone is busy in this #YoutubeVsTikTok thing, my heart holds huge respect for @Bhuvan_Bam  His this video\xe2\x80\xa6 https://t.co/aBwPkkr3Mn'"
2020-06-06 06:33:04,b'RT @yashwant_ighe: King of YouTuber\n#carryminati #Yalgaar #carrykajawaab #carryminatiroast #Trending #YoutubeVsTikTok #memer #carrysupporte\xe2\x80\xa6'
2020-06-06 06:32:39,b'King of YouTuber\n#carryminati #Yalgaar #carrykajawaab #carryminatiroast #Trending #YoutubeVsTikTok #memer\xe2\x80\xa6 https://t.co/qjoi5sn0Pn'
2020-06-06 06:28:48,b'Thappad Seedha Muh Pe \xf0\x9f\xa4\xaf\nJust Awesome Reply \xf0\x9f\x91\x8d\xe2\x99\xa5\xef\xb8\x8f\n         YALGAAR \xf0\x9f\x99\x8c\n#carrykajawaab #carryminati #bantiktok #TikTok\xe2\x80\xa6 https://t.co/zkeE53J462'
2020-06-06 06:23:55,b'No. 1 Tranding \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa5\nCongratulation \xf0\x9f\x8e\x89 bhai \n#carryminati  @CarryMinati #Yalgaar #YoutubeVsTikTok https://t.co/CIYqYYvzSG'
2020-06-06 05:58:37,"b""update : @CarryMinati just crossed @iAmitBhadana and became india's  NO.1 youtuber with 20.5 million subscribers.\xe2\x80\xa6 https://t.co/1gHsWfqVcj"""
